,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
4738,4.0,1439370195315871748,39656536,Social Justice Link Dump (w/ some Animal Crossing),NuclearPotato,0,https://t.co/Un9tNdnfXp?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/Un9tNdnfXp?",
4739,4.0,1439369296711405571,842050030970277888,Sue Velez,SueVelez19,0,https://t.co/n4nKJ8XF6H?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/n4nKJ8XF6H?",
4742,4.0,1439363292967817218,19038099,Eliza Pelham Randall,EPRMed,0,https://t.co/RPaUDPWhy2?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/RPaUDPWhy2?",
4743,4.0,1439360043237916674,228705659,Eduardo Del Valle,edelvallemora,0,https://t.co/TwgUVpw1y5,"Executives from Exxon, Shell, BP and others are being called to testify in Congress next month after a secret recording this year exposed an Exxon official boasting of such efforts. https://t.co/TwgUVpw1y5",
4746,4.0,1439357464005259264,112634464,Tim Pendergast,ttenchantr,0,https://t.co/QXqTQeLcvk?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/QXqTQeLcvk?",
4748,4.0,1439357185948098568,1165541900306264064,Emily Thwaite,grandmaglobal,0,https://t.co/kqEH6TDr6m?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/kqEH6TDr6m?",
4749,4.0,1439356573277634566,2421139831,Judy Epstein,Shantami1,0,https://t.co/ApDQfe95CR?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/ApDQfe95CR?",
4750,4.0,1439353931482664961,516645637,Ian Brown,ianbodgerbrown,0,https://t.co/HPnz0vYfST?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/HPnz0vYfST?",
4752,4.0,1439351053615607809,1355974767820627975,Nancy,Nancy78823607,0,https://t.co/fskiTNAXHK?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/fskiTNAXHK?",
4753,4.0,1439349529866813448,264908045,Larry Lintner,cloudspin11,0,https://t.co/18N3wDSHMz?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/18N3wDSHMz?",
4754,4.0,1439345104766992387,109895016,Kyle Schmierer,AtmaSudy,0,https://t.co/L9Qfv1tdO9?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/L9Qfv1tdO9?",
4755,4.0,1439343034827673604,37008697,Kelley K Sol,kk2211,0,https://t.co/Aj71yEvHQS?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/Aj71yEvHQS?",
4756,4.0,1439337744547856386,516645637,Ian Brown,ianbodgerbrown,0,https://t.co/HPnz0vYfST?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/HPnz0vYfST?",
4757,4.0,1439331171851071488,366374544,Reevyn Aronson,reevynap,0,https://t.co/LsuCEFgqqu?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/LsuCEFgqqu?",
4758,4.0,1439330435327168513,3179593117,🍀🌊 Denise Dynan🌊🍀#TFGCaused1/6 #LockHimUp,ErinGoBragh360,0,https://t.co/g1FW4DewF7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/g1FW4DewF7?",
4761,4.0,1439326202385375234,1188129950,Becky Robinson,Cincothecat,0,https://t.co/zvgqSqzmG3?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/zvgqSqzmG3?",
4762,4.0,1439325160297873421,1428228702748426243,Can,Can47940702,0,https://t.co/ihH7KvvhnN?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ihH7KvvhnN?",
4763,4.0,1439321662843990017,433362380,Emily Banks,EmilyEmilyblank,0,https://t.co/BTnQ4Bq9EK?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/BTnQ4Bq9EK?",
4764,4.0,1439319952092172295,28204949,Jon Pitt,jontwitt,0,https://t.co/vDGQ7bvRBC?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/vDGQ7bvRBC?",
4765,4.0,1439319698349379589,17625521,Gina LoBiondo,diane7thh,0,https://t.co/Dd4BXvYLZB?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/Dd4BXvYLZB?",
4766,4.0,1439319677411344385,369127178,Noah H,NoahStuff,0,https://t.co/U0c02NjyW2?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/U0c02NjyW2?",
4767,4.0,1439319490316152836,259275353,"Mitchell Roffer, Ph.D.",MitchRoffer,0,https://t.co/d8BZoKfzKf?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/d8BZoKfzKf?",
4768,4.0,1439319472406286336,311484788,"say it straight, i.e. one strong vaccinated woman",bluwndzdancing,0,https://t.co/YP2HUvYQMx?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/YP2HUvYQMx?",
4769,4.0,1439315763756552192,369127178,Noah H,NoahStuff,0,https://t.co/U0c02NjyW2?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/U0c02NjyW2?",
4770,4.0,1439315289959763975,862480840311308289,Lars S,chenesone,0,https://t.co/PWxrkwtuLk?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/PWxrkwtuLk?",
4771,4.0,1439309065356677124,123041474,Philip Shook,macbeestje,0,https://t.co/WPvrTHyrze?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/WPvrTHyrze?",
4772,4.0,1439307513090883585,933211007664529408,Brenda Bloomfield,BrendaBloomfie7,0,https://t.co/dwiWsgX4iJ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/dwiWsgX4iJ?",
4773,4.0,1439305871331266561,123041474,Philip Shook,macbeestje,0,https://t.co/WPvrTHyrze?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/WPvrTHyrze?",
4774,4.0,1439300941250015237,179733102,futurecreature,futurecreature,0,https://t.co/0VV2usaOQG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/0VV2usaOQG?",
4775,4.0,1439300297071992832,779793529434406913,☠️Jessica Fernandez ☠️,jessica80912535,0,https://t.co/srCP02eIGE?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/srCP02eIGE?",
4777,4.0,1439298065798623233,1143243140,Wisdom From the Well,SandiCornez,0,https://t.co/ztA79jm0VB?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ztA79jm0VB?",
4778,4.0,1439297499248746496,1143243140,Wisdom From the Well,SandiCornez,0,https://t.co/ztA79jm0VB?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/ztA79jm0VB?",
4779,4.0,1439296892412829696,104614839,RICHARD LEWIS,RLEWIS3922,0,https://t.co/JzfUZO5h6d?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/JzfUZO5h6d?",
4781,4.0,1439295355124813825,106512310,Julie A.,juliesbooks,0,https://t.co/ITk05opzCM?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/ITk05opzCM?",
4782,4.0,1439294367269900289,1428228702748426243,Can,Can47940702,0,https://t.co/ihH7KvvhnN?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/ihH7KvvhnN?",
4783,4.0,1439293027437133827,970860635369205761,leplusbeau,potomkine,0,https://t.co/7aDsFRCSsu?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/7aDsFRCSsu?",
4784,4.0,1439288865299345416,34308223,Carl Howard,litlgrey,0,https://t.co/F5fvUAhQyy?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/F5fvUAhQyy?",
4785,4.0,1439287401432723459,4186067638,راعي الطيب,Eric48Martinez,0,https://t.co/qJmw4sTyrd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/qJmw4sTyrd?",
4786,4.0,1439286071867621376,3293641072,Chester Payne,chesterp13,0,https://t.co/DqIyVHfHtX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/DqIyVHfHtX?",
4789,4.0,1439282437314400256,14951620,Deane Rimerman,deanerimerman,0,https://t.co/iczTjSElVI?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/iczTjSElVI?",
4792,4.0,1439280833769127936,1038062277180751872,Peter Lauterbach,PeterRuLa,0,https://t.co/SMk7Y7QDqd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SMk7Y7QDqd?",
4793,4.0,1439278614038597634,793859085703708673,jean louis duval,jl2608561,0,https://t.co/rYUUuclWES?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/rYUUuclWES?",
4794,4.0,1439275385661935617,1066323900672483328,Calvin W. Smith Jr,CalvinWSmithJr1,0,https://t.co/D7ahYDWLck?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/D7ahYDWLck?",
4795,4.0,1439273925070901248,78204783,🌊🐬☧☧☧ RLT ☧☧☧🐬🌊🇺🇸 🇨🇦 🇺🇦,19Dolphin39,0,https://t.co/RnfWm6H6r0?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/RnfWm6H6r0?",
4796,4.0,1439273547864723457,632116384,Paul Cole,pc3244,0,https://t.co/KkCoj0X4OB?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/KkCoj0X4OB?",
4798,4.0,1439271934966079493,1599663121,💫QueenSug'ga💫😷,grannyman2013,0,https://t.co/IdsRONeeGU?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/IdsRONeeGU?",
4799,4.0,1439269411605516290,104294199,Mrs. Judith G. Anderson,ladygingermint,0,https://t.co/gQvgMK1ki8?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/gQvgMK1ki8?",
4800,4.0,1439268793251872771,36724395,Stu Wahrenbrock,goldpup,0,https://t.co/lmEByOEzfZ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/lmEByOEzfZ?",
4801,4.0,1439265899446480902,71337191,Paul Lauenstein,Lauenstein,0,https://t.co/JPd58ra1OF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/JPd58ra1OF?",
4803,4.0,1439264902523219968,883115729553309696,Kathi Aker,AkerKathi,0,https://t.co/grii8g3EyF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/grii8g3EyF?",
4805,4.0,1439262473186541570,354483153,Sue Sloan,TeacherSloan,0,https://t.co/HZiinjEuQo?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/HZiinjEuQo?",
4806,4.0,1439261715296837637,817507788,Jane Herschlag,jherschlag_poet,0,https://t.co/t0OXoB129g?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/t0OXoB129g?",
4807,4.0,1439260009787916290,745157610,Timothy Spurlin,xenoview13,0,https://t.co/kXsDGZv8Y6?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/kXsDGZv8Y6?",
4808,4.0,1439259444316102660,1337182770,caveman's wife,laurensilinonte,0,https://t.co/UAbOtU6rrv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/UAbOtU6rrv?",
4809,4.0,1439258614485618693,1454949734,Ed Moritz,moritz73419363,0,https://t.co/9A2m4H0ue9?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/9A2m4H0ue9?",
4811,4.0,1439257212069810182,2228923652,Rusty Curling,CurlingRust,0,https://t.co/xosBrhi38N?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/xosBrhi38N?",
4813,4.0,1439255360343187460,1170893365,Lorna,Lornanogmo,0,https://t.co/wAsjj2gPtR?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/wAsjj2gPtR? #savetheplanet",
4814,4.0,1439254810302181377,1322180769997975554,Cameron Kuss Green Left-banger Grunt,CameronKuss,0,https://t.co/48gFPAvLfC?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/48gFPAvLfC?",
4815,4.0,1439254372966412292,96669003,Robyn Reichert,scooo1,0,https://t.co/TmCw6Rpgdg?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/TmCw6Rpgdg?",
4816,4.0,1439254278351228936,1386359880781549568,Cody Goin,CodyGoin6,0,https://t.co/08hfC9kpKI?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/08hfC9kpKI?",
4817,4.0,1439253371723079681,18202472,Cynthia Silva Parker,CynthiaSParker,0,https://t.co/C18QzJIjWV?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/C18QzJIjWV?",
4818,4.0,1439251956426551302,158657777,"Nancy LaPlaca, J.D.",laplacanancy,0,https://t.co/6C075djohe?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/6C075djohe?",
4820,4.0,1439248031094910980,2893905713,Méryl Pinque Ⓥ #StandWithUkraine,MerylPinque,0,https://t.co/LroeI6kSZd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/LroeI6kSZd?",
4821,4.0,1439245032863662091,858636777535361025,Karen Harrington,KarenJo511,0,https://t.co/jezwZUWVYc?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/jezwZUWVYc?",
4822,4.0,1439243281137750027,2614335902,carolann johnson,carolann47000,0,https://t.co/FJOcTdG75V?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/FJOcTdG75V?",
4823,4.0,1439241126247116805,1438853826287710216,Kirke Holmes,HolmesKirke,0,https://t.co/vNcHYvQCk1?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/vNcHYvQCk1?",
4824,4.0,1439240584783282177,1226143954875404291,isabel shaida,finisheachday,0,https://t.co/G0q5q2pOKU?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/G0q5q2pOKU?",
4825,4.0,1439240517997506564,33215261,Charlotte Serazio,charann2000,0,https://t.co/mbUng8qw7o?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/mbUng8qw7o?",
4826,4.0,1439239458671443976,1074081818293518336,LessPlasticPlease,LessPlasticHoCo,0,https://t.co/GMSOsPWC0B,"Yes #Exxon, pay up! #TheyKnew #CrimesAgainstHumanity
""Exxon Helped Cause the Climate Crisis. It’s Time They Paid Up."" https://t.co/GMSOsPWC0B",
4827,4.0,1439238955648626696,14640193,sduncan,sduncan,0,https://t.co/Mzvgg6HiGz?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/Mzvgg6HiGz?",
4828,4.0,1439238709749207047,1301674611168473091,Charles Phillips,Charles65810770,0,https://t.co/5kc4jkZJXr?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/5kc4jkZJXr?",
4829,4.0,1439238545521070088,875211280092602369,Licita Fernandez,LicitaFernandez,0,https://t.co/2O9dv9q6tk?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/2O9dv9q6tk?",
4830,4.0,1439237733470195719,61373747,Sunshine,bestcoastsxmcp,0,https://t.co/IE6hmEeyHX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/IE6hmEeyHX?",
4831,4.0,1439237510173892611,21053553,Danric Jaime,DanricJaime,0,https://t.co/qZnACRChTX?,"Each year, the #government gives over $15 billion in taxpayer-funded subsidies to #fossilfuel #corporations who contribute to the climate crisis like #Exxon. 

Will you sign this #petition to pressure the #Senate to END fossil fuel subsidies https://t.co/qZnACRChTX?",
4832,4.0,1439236314692456460,59233991,miriam kurland,mimbck,0,https://t.co/S061D1WyKX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/S061D1WyKX?",
4833,4.0,1439235040928534528,4187936998,Betsy Millmann,vermontbetsy,0,https://t.co/P2VMqMSXUv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/P2VMqMSXUv?",
4834,4.0,1439234832891092995,2561432088,Paul Kim,PaulKimAuthor,0,https://t.co/xYC9Vxdivi?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/xYC9Vxdivi?",
4835,4.0,1439234671968022536,1367128726840967173,Suze Norm,Suze_Modes,0,https://t.co/AvHh74trTG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/AvHh74trTG?",
4836,4.0,1439234147449556996,309230387,Karen A. Stansbury,KarenAStansbury,0,https://t.co/XvGV3OeQq1?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/XvGV3OeQq1?",
4837,4.0,1439233315114868741,16439659,Chance Rearden,chancesr,0,https://t.co/uYM2Suok3y?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/uYM2Suok3y?",
4838,4.0,1439232761672392710,55029378,thehealthsalon,TheHealthSalon,0,https://t.co/s4EayJGg1l?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/s4EayJGg1l?",
4839,4.0,1439232477520871428,1085319930025775106,NancyLianeB,NancyLianeB1,0,https://t.co/bhY9CHRfy7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/bhY9CHRfy7?",
4840,4.0,1439231880293859329,553125397,Dean Sigler,DeanSigler,0,https://t.co/K7nBNZ8DWv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/K7nBNZ8DWv?",
4841,4.0,1439230717955756032,820830287919808512,Kevin Mahaffey,KevinMahaffey10,0,https://t.co/jghV2Urs9A?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/jghV2Urs9A?",
4842,4.0,1439230264715120644,1288295529508724736,Arnold Dermer,ArnoldDermer3,0,https://t.co/M3CBN8JpvP?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/M3CBN8JpvP?",
4843,4.0,1439230176366186503,2840701222,Bonnie Helmer,bonniehelmer,0,https://t.co/E8X80d3Hr6?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/E8X80d3Hr6?",
